fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime
2018-08-30,AA,AA,AA,2325,AA,N961NN,2325,14908,SNA,"Santa Ana, CA",11298,DFW,"Dallas/Fort Worth, TX",1730,1729.0,-1.0,10.0,1739.0,2206.0,10.0,2223,2216.0,-7.0,0.0,0,0.0,N,173.0,167.0,147.0,1.0,1205.0,0.0,0.0,0.0,0.0,0.0,1729.0,0.0,0.0
2019-02-22,AA,AA_CODESHARE,AA,3019,OO,N761ND,3019,13930,ORD,"Chicago, IL",12197,HPN,"White Plains, NY",1251,1245.0,-6.0,26.0,1311.0,1537.0,8.0,1555,1545.0,-10.0,0.0,0,0.0,N,124.0,120.0,86.0,1.0,738.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,0.0
2019-01-16,UA,UA_CODESHARE,UA,4800,ZW,N430AW,4800,12884,LAN,"Lansing, MI",13930,ORD,"Chicago, IL",645,730.0,45.0,32.0,802.0,738.0,14.0,703,752.0,49.0,0.0,0,0.0,N,78.0,82.0,36.0,1.0,179.0,0.0,45.0,4.0,0.0,0.0,730.0,0.0,0.0
2018-11-25,AA,AA_CODESHARE,AA,2887,EV,N738EV,2887,11298,DFW,"Dallas/Fort Worth, TX",13377,MLU,"Monroe, LA",1645,1643.0,-2.0,29.0,1712.0,1755.0,2.0,1753,1757.0,4.0,0.0,0,0.0,N,68.0,74.0,43.0,1.0,293.0,0.0,0.0,0.0,0.0,0.0,1643.0,0.0,0.0
2019-02-04,WN,WN,WN,385,WN,N7706A,385,11618,EWR,"Newark, NJ",13232,MDW,"Chicago, IL",1510,1502.0,-8.0,19.0,1521.0,1605.0,4.0,1640,1609.0,-31.0,0.0,0,0.0,N,150.0,127.0,104.0,1.0,711.0,0.0,0.0,0.0,0.0,0.0,1502.0,0.0,0.0
2018-10-20,WN,WN,WN,2838,WN,N7708E,2838,10529,BDL,"Hartford, CT",15304,TPA,"Tampa, FL",810,808.0,-2.0,9.0,817.0,1050.0,15.0,1105,1105.0,0.0,0.0,0,0.0,N,175.0,177.0,153.0,1.0,1111.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0,0.0
2019-01-06,DL,DL,DL,2238,DL,N374NW,2238,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",1306,1303.0,-3.0,12.0,1315.0,1405.0,5.0,1435,1410.0,-25.0,0.0,0,0.0,N,149.0,127.0,110.0,1.0,813.0,0.0,0.0,0.0,0.0,0.0,1303.0,0.0,0.0
2019-12-07,AS,AS_CODESHARE,AS,2879,QX,N651QX,2879,14057,PDX,"Portland, OR",14004,PAE,"Everett, WA",1050,1051.0,1.0,10.0,1101.0,1139.0,3.0,1151,1142.0,-9.0,0.0,0,0.0,N,61.0,51.0,38.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0
2018-11-01,UA,UA_CODESHARE,UA,5549,OO,N971SW,5549,14771,SFO,"San Francisco, CA",10157,ACV,"Arcata/Eureka, CA",930,919.0,-11.0,22.0,941.0,1025.0,18.0,1051,1043.0,-8.0,0.0,0,0.0,N,81.0,84.0,44.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0
2018-03-02,B6,B6,B6,690,B6,N746JB,690,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",1700,1831.0,91.0,13.0,1844.0,2108.0,4.0,1945,2112.0,87.0,0.0,0,0.0,N,165.0,161.0,144.0,1.0,944.0,13.0,0.0,0.0,0.0,74.0,1831.0,0.0,0.0
2019-10-13,UA,UA_CODESHARE,UA,3626,YX,N651RW,3626,12451,JAX,"Jacksonville, FL",11618,EWR,"Newark, NJ",2000,1951.0,-9.0,11.0,2002.0,2151.0,13.0,2233,2204.0,-29.0,0.0,0,0.0,N,153.0,133.0,109.0,1.0,820.0,0.0,0.0,0.0,0.0,0.0,1951.0,0.0,0.0
2018-06-05,DL,DL_CODESHARE,DL,3968,9E,N300PQ,3968,12953,LGA,"New York, NY",15096,SYR,"Syracuse, NY",2150,2140.0,-10.0,39.0,2219.0,2259.0,5.0,2300,2304.0,4.0,0.0,0,0.0,N,70.0,84.0,40.0,1.0,198.0,0.0,0.0,0.0,0.0,0.0,2140.0,0.0,0.0
2019-10-05,AA,AA,AA,463,AA,N142AN,463,13303,MIA,"Miami, FL",13204,MCO,"Orlando, FL",2001,1954.0,-7.0,28.0,2022.0,2056.0,6.0,2110,2102.0,-8.0,0.0,0,0.0,N,69.0,68.0,34.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,1954.0,0.0,0.0
2019-01-28,UA,UA,UA,948,UA,N69829,948,14771,SFO,"San Francisco, CA",11292,DEN,"Denver, CO",805,802.0,-3.0,17.0,819.0,1120.0,10.0,1138,1130.0,-8.0,0.0,0,0.0,N,153.0,148.0,121.0,1.0,967.0,0.0,0.0,0.0,0.0,0.0,802.0,0.0,0.0
2018-09-12,WN,WN,WN,5503,WN,N561WN,5503,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",1050,1049.0,-1.0,12.0,1101.0,1152.0,4.0,1200,1156.0,-4.0,0.0,0,0.0,N,70.0,67.0,51.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0
2018-03-27,AA,AA_CODESHARE,AA,3198,OO,N909EV,3198,13930,ORD,"Chicago, IL",11042,CLE,"Cleveland, OH",1714,1712.0,-2.0,11.0,1723.0,1912.0,8.0,1938,1920.0,-18.0,0.0,0,0.0,N,84.0,68.0,49.0,1.0,316.0,0.0,0.0,0.0,0.0,0.0,1712.0,0.0,0.0
2018-05-16,DL,DL,DL,1236,DL,N911DE,1236,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",1754,1803.0,9.0,13.0,1816.0,1809.0,4.0,1810,1813.0,3.0,0.0,0,0.0,N,76.0,70.0,53.0,1.0,271.0,0.0,0.0,0.0,0.0,0.0,1803.0,0.0,0.0
2018-08-28,DL,DL_CODESHARE,DL,3621,OO,N914EV,3621,10397,ATL,"Atlanta, GA",12951,LFT,"Lafayette, LA",941,1012.0,31.0,20.0,1032.0,1045.0,4.0,1023,1049.0,26.0,0.0,0,0.0,N,102.0,97.0,73.0,1.0,503.0,26.0,0.0,0.0,0.0,0.0,936.0,21.0,21.0
2019-10-18,WN,WN,WN,489,WN,N214WN,489,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",855,853.0,-2.0,13.0,906.0,903.0,5.0,920,908.0,-12.0,0.0,0,0.0,N,85.0,75.0,57.0,1.0,328.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0
2019-03-11,DL,DL_CODESHARE,DL,4224,OO,N689CA,4224,13487,MSP,"Minneapolis, MN",10792,BUF,"Buffalo, NY",2030,2026.0,-4.0,15.0,2041.0,2312.0,3.0,2337,2315.0,-22.0,0.0,0,0.0,N,127.0,109.0,91.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,2026.0,0.0,0.0
2018-05-04,DL,DL_CODESHARE,DL,4278,OO,N886AS,4278,14711,SCE,"State College, PA",11433,DTW,"Detroit, MI",1725,1728.0,3.0,26.0,1754.0,1858.0,8.0,1845,1906.0,21.0,0.0,0,0.0,N,80.0,98.0,64.0,1.0,301.0,0.0,3.0,18.0,0.0,0.0,1728.0,0.0,0.0
2019-09-13,AA,AA,AA,1312,AA,N317PG,1312,14831,SJC,"San Jose, CA",13930,ORD,"Chicago, IL",1316,1344.0,28.0,10.0,1354.0,1927.0,31.0,1934,1958.0,24.0,0.0,0,0.0,N,258.0,254.0,213.0,1.0,1829.0,0.0,0.0,0.0,0.0,24.0,1344.0,0.0,0.0
2019-06-11,HA,HA,HA,104,HA,N477HA,104,12982,LIH,"Lihue, HI",12173,HNL,"Honolulu, HI",634,627.0,-7.0,9.0,636.0,659.0,8.0,709,707.0,-2.0,0.0,0,0.0,N,35.0,40.0,23.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0
2018-08-19,WN,WN,WN,3024,WN,N704SW,3024,10599,BHM,"Birmingham, AL",12191,HOU,"Houston, TX",815,811.0,-4.0,7.0,818.0,935.0,6.0,1000,941.0,-19.0,0.0,0,0.0,N,105.0,90.0,77.0,1.0,570.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0
2019-02-27,B6,B6,B6,669,B6,N552JB,669,12478,JFK,"New York, NY",14831,SJC,"San Jose, CA",1757,1751.0,-6.0,20.0,1811.0,2124.0,4.0,2150,2128.0,-22.0,0.0,0,0.0,N,413.0,397.0,373.0,1.0,2569.0,0.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0
2018-04-14,WN,WN,WN,4807,WN,N701GS,4807,13204,MCO,"Orlando, FL",13296,MHT,"Manchester, NH",1420,1424.0,4.0,7.0,1431.0,1700.0,3.0,1715,1703.0,-12.0,0.0,0,0.0,N,175.0,159.0,149.0,1.0,1142.0,0.0,0.0,0.0,0.0,0.0,1424.0,0.0,0.0
2019-05-09,DL,DL_CODESHARE,DL,7408,OO,N459SW,7408,14150,PLN,"Pellston, MI",10333,APN,"Alpena, MI",2221,2215.0,-6.0,11.0,2226.0,2244.0,5.0,2303,2249.0,-14.0,0.0,0,0.0,N,42.0,34.0,18.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,2215.0,0.0,0.0
2018-11-30,G4,G4,G4,540,G4,260NV,540,10466,AZA,"Phoenix, AZ",11193,CVG,"Cincinnati, OH",1326,1326.0,0.0,15.0,1341.0,1829.0,7.0,1843,1836.0,-7.0,0.0,0,0.0,N,197.0,190.0,168.0,1.0,1553.0,0.0,0.0,0.0,0.0,0.0,1326.0,0.0,0.0
2019-09-22,AA,AA,AA,476,AA,N112US,476,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",1144,1149.0,5.0,10.0,1159.0,1231.0,8.0,1246,1239.0,-7.0,0.0,0,0.0,N,242.0,230.0,212.0,1.0,1587.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0
2019-11-15,UA,UA_CODESHARE,UA,5703,OO,N106SY,5703,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",1900,1859.0,-1.0,24.0,1923.0,2121.0,5.0,2155,2126.0,-29.0,0.0,0,0.0,N,175.0,147.0,118.0,1.0,954.0,0.0,0.0,0.0,0.0,0.0,1859.0,0.0,0.0
